popst,Eliane2,Cadu,Souza,AraraClayton,Gabriel,Victor,Adriano3,LeonardoPinheiro,MaisOuMenos,LuisEduardo,Valentim2,Pedro02,Gabrielp,Vitoria,Medusa,Adriano1,MediaAna,JoaoHonesto,Eliane,GuilhermePassos2,rafaelmesq,GuilhermePassos,AleaJactaEst,Fernanda,FlavioCoelho,Otto2,Oda,CorreVento,Pedro01,Otto,Arthur2,Cecilia2,LeoRodrigues,jefferson,Daniel,AntonioPulcherio,Adriano2,Valentim,Arthur,Luciene,jefferson2,GuilhermeBarros,Cecilia1,wd1,FlavioCCoelho,KatnissEverdin,Vivis3,MaxRep,leondiniz,Cascalho,GuilhermePassos3
0.9197860962566845,0.8770053475935828,0.6310160427807486,0.93048128342246,0.5543672014260249,0.5704099821746881,0.0,0.40819964349376114,0.37967914438502676,0.5276292335115864,0.875222816399287,0.5169340463458111,0.32620320855614976,0.5704099821746881,0.5561497326203209,0.43137254901960786,0.4295900178253119,0.5133689839572193,0.49732620320855614,0.1265597147950089,0.5597147950089126,0.0,0.41354723707664887,0.803921568627451,0.32620320855614976,0.0,1.0,[0.57575758],0.48841354723707664,0.5187165775401069,1.0,0.44563279857397503,0.49910873440285203,0.9090909090909091,0.5169340463458111,0.32620320855614976,0.6506238859180036,0.33868092691622104,1.0,0.46167557932263814,0.7736185383244206,0.48128342245989303,0.24777183600713013,0.13012477718360071,1.0,1.0,0.8467023172905526,0.5454545454545454,0.24777183600713013,0.5846702317290553,0.6737967914438503,0.42245989304812837
0.9215686274509803,0.8758169934640523,0.6388888888888888,0.8594771241830066,0.5571895424836601,0.5800653594771242,0.0,0.4117647058823529,0.36764705882352944,0.5359477124183006,0.8741830065359477,0.5196078431372549,0.3202614379084967,0.5800653594771242,0.5555555555555556,0.43300653594771243,0.44607843137254904,0.5228758169934641,0.49673202614379086,0.12254901960784313,0.5408496732026143,0.0,0.39705882352941174,0.8137254901960784,0.32516339869281047,0.0,1.0,[0.58006536],0.49673202614379086,0.5196078431372549,1.0,0.4493464052287582,0.49836601307189543,0.9166666666666666,0.5196078431372549,0.31862745098039214,0.6519607843137255,0.37745098039215685,1.0,0.44607843137254904,0.7728758169934641,0.47875816993464054,0.26143790849673204,0.12908496732026145,1.0,1.0,0.8349673202614379,0.5506535947712419,0.23529411764705882,0.5947712418300654,0.6764705882352942,0.41013071895424835
0.9230769230769231,0.8748114630467572,0.6410256410256411,0.8024132730015083,0.555052790346908,0.5882352941176471,0.0,0.41478129713423834,0.3574660633484163,0.5429864253393665,0.8702865761689291,0.521870286576169,0.3288084464555053,0.5882352941176471,0.5520361990950227,0.4343891402714932,0.46153846153846156,0.5203619909502263,0.497737556561086,0.1191553544494721,0.5248868778280543,0.0,0.38310708898944196,0.8144796380090498,0.32428355957767724,0.0,1.0,[0.58069382],0.49924585218702866,0.5188536953242836,1.0,0.4419306184012066,0.497737556561086,0.9230769230769231,0.521870286576169,0.3137254901960784,0.6515837104072398,0.34841628959276016,1.0,0.43891402714932126,0.7722473604826546,0.4766214177978884,0.26998491704374056,0.1282051282051282,1.0,1.0,0.8250377073906485,0.555052790346908,0.22473604826546004,0.6048265460030166,0.6832579185520362,0.3996983408748115
0.9257703081232493,0.8753501400560224,0.6400560224089635,0.7549019607843137,0.5560224089635855,0.5980392156862745,0.0,0.4173669467787115,0.3487394957983193,0.5490196078431373,0.8669467787114846,0.5238095238095238,0.33613445378151263,0.5980392156862745,0.5518207282913166,0.43557422969187676,0.43977591036414565,0.5294117647058824,0.5042016806722689,0.11764705882352941,0.5140056022408963,0.0,0.3711484593837535,0.8137254901960784,0.3235294117647059,0.0,1.0,[0.57843137],0.5056022408963585,0.511204481792717,1.0,0.43137254901960786,0.49719887955182074,0.9285714285714286,0.5238095238095238,0.30952380952380953,0.6554621848739496,0.36834733893557425,1.0,0.43977591036414565,0.7717086834733894,0.47478991596638653,0.2773109243697479,0.12605042016806722,1.0,1.0,0.8179271708683473,0.5588235294117647,0.21568627450980393,0.6134453781512605,0.6820728291316527,0.39215686274509803
0.9202614379084967,0.8758169934640523,0.6418300653594772,0.7137254901960784,0.5555555555555556,0.6065359477124183,0.0,0.42091503267973857,0.33986928104575165,0.5555555555555556,0.8640522875816994,0.5241830065359477,0.3503267973856209,0.6065359477124183,0.5542483660130719,0.43790849673202614,0.4549019607843137,0.5320261437908497,0.4993464052287582,0.11764705882352941,0.5019607843137255,0.0,0.3633986928104575,0.807843137254902,0.3254901960784314,0.0,1.0,[0.5751634],0.5006535947712418,0.5111111111111111,1.0,0.42745098039215684,0.49673202614379086,0.9333333333333333,0.5241830065359477,0.3058823529411765,0.657516339869281,0.3437908496732026,1.0,0.43529411764705883,0.7725490196078432,0.4745098039215686,0.2875816993464052,0.12418300653594772,1.0,1.0,0.8117647058823529,0.5620915032679739,0.20784313725490197,0.6209150326797386,0.6784313725490196,0.3869281045751634
0.9191176470588235,0.8762254901960784,0.6360294117647058,0.6801470588235294,0.5563725490196079,0.6139705882352942,0.0,0.42401960784313725,0.3321078431372549,0.5612745098039216,0.8627450980392157,0.5245098039215687,0.35661764705882354,0.6139705882352942,0.5563725490196079,0.4387254901960784,0.43504901960784315,0.5306372549019608,0.5036764705882353,0.12009803921568628,0.49387254901960786,0.0,0.35661764705882354,0.803921568627451,0.3272058823529412,0.0,1.0,[0.56985294],0.49387254901960786,0.508578431372549,1.0,0.4215686274509804,0.4963235294117647,0.9375,0.5245098039215687,0.3002450980392157,0.6580882352941176,0.3627450980392157,1.0,0.43014705882352944,0.7732843137254902,0.4742647058823529,0.29534313725490197,0.12254901960784313,1.0,1.0,0.8063725490196079,0.5649509803921569,0.20098039215686275,0.6274509803921569,0.6727941176470589,0.38235294117647056
0.9181084198385236,0.8765859284890427,0.6389850057670127,0.6459054209919262,0.558246828143022,0.6205305651672434,0.0,0.42675893886966554,0.32525951557093424,0.566320645905421,0.8592848904267589,0.52479815455594,0.34717416378316035,0.6205305651672434,0.5547866205305652,0.4405997693194925,0.4486735870818916,0.5305651672433679,0.5040369088811996,0.12226066897347174,0.4844290657439446,0.0,0.3506343713956171,0.8027681660899654,0.3275663206459054,0.0,1.0,[0.56632065],0.4913494809688581,0.5098039215686274,1.0,0.419838523644752,0.49596309111880044,0.9411764705882353,0.52479815455594,0.2964244521337947,0.6562860438292965,0.3414071510957324,1.0,0.42560553633217996,0.7739331026528259,0.4740484429065744,0.29873125720876587,0.12110726643598616,1.0,1.0,0.8016147635524798,0.5686274509803921,0.19492502883506344,0.6332179930795848,0.6770472895040369,0.37831603229527105
0.9150326797385621,0.8769063180827886,0.6394335511982571,0.6187363834422658,0.5599128540305011,0.6263616557734205,0.0,0.42919389978213507,0.31917211328976036,0.5697167755991286,0.8562091503267973,0.5250544662309368,0.33877995642701525,0.6263616557734205,0.5490196078431373,0.4422657952069717,0.46078431372549017,0.5337690631808278,0.5021786492374728,0.12418300653594772,0.4793028322440087,0.0,0.3453159041394335,0.8050108932461874,0.32788671023965144,0.0,1.0,[0.56318083],0.4912854030501089,0.5065359477124183,1.0,0.4226579520697168,0.49564270152505446,0.9444444444444444,0.5250544662309368,0.3355119825708061,0.659041394335512,0.3572984749455338,1.0,0.42483660130718953,0.7745098039215687,0.4738562091503268,0.2995642701525055,0.11982570806100218,1.0,1.0,0.7973856209150327,0.5708061002178649,0.1895424836601307,0.6372549019607843,0.6764705882352942,0.3747276688453159
0.9153766769865841,0.8771929824561403,0.6398348813209495,0.5923632610939112,0.5624355005159959,0.631578947368421,0.0,0.43137254901960786,0.3126934984520124,0.5748194014447885,0.8544891640866873,0.5252837977296182,0.33126934984520123,0.631578947368421,0.5500515995872033,0.4437564499484004,0.44478844169246645,0.5263157894736842,0.5067079463364293,0.12693498452012383,0.47368421052631576,0.0,0.3415892672858617,0.8080495356037152,0.3281733746130031,0.0,1.0,[0.5624355],0.4891640866873065,0.5025799793601651,1.0,0.42208462332301344,0.4953560371517028,0.9473684210526315,0.5252837977296182,0.3281733746130031,0.6604747162022704,0.3384932920536636,1.0,0.42518059855521156,0.7760577915376677,0.47368421052631576,0.304437564499484,0.11867905056759546,1.0,1.0,0.7936016511867905,0.5737874097007224,0.18472652218782248,0.6418988648090815,0.672858617131063,0.37254901960784315
0.9147058823529411,0.8774509803921569,0.6421568627450981,0.6127450980392157,0.5647058823529412,0.6362745098039215,0.0,0.43333333333333335,0.30686274509803924,0.5803921568627451,0.8529411764705882,0.5254901960784314,0.34901960784313724,0.6362745098039215,0.5509803921568628,0.44509803921568625,0.4568627450980392,0.5245098039215687,0.503921568627451,0.1284313725490196,0.4696078431372549,0.0,0.3382352941176471,0.8107843137254902,0.3284313725490196,0.0,1.0,[0.5627451],0.4852941176470588,0.5098039215686274,1.0,0.4215686274509804,0.4950980392156863,0.95,0.5254901960784314,0.3215686274509804,0.6617647058823529,0.3558823529411765,1.0,0.4294117647058823,0.7774509803921569,0.47352941176470587,0.3058823529411765,0.11764705882352941,1.0,1.0,0.7901960784313725,0.5774509803921568,0.1803921568627451,0.6470588235294118,0.6715686274509803,0.37058823529411766
0.9159663865546218,0.8776844070961718,0.6433239962651728,0.6311858076563959,0.5648926237161531,0.6405228758169934,0.0,0.4351073762838469,0.30158730158730157,0.5854341736694678,0.8506069094304388,0.5256769374416433,0.3520074696545285,0.6405228758169934,0.5508870214752568,0.446311858076564,0.4425770308123249,0.5228758169934641,0.5060690943043884,0.13071895424836602,0.4649859943977591,0.0,0.3352007469654528,0.80765639589169,0.32866479925303455,0.0,1.0,[0.5611578],0.4864612511671335,0.5032679738562091,1.0,0.4211017740429505,0.49486461251167135,0.9523809523809523,0.5256769374416433,0.3183940242763772,0.6582633053221288,0.3389355742296919,1.0,0.4332399626517274,0.7787114845938375,0.4733893557422969,0.3118580765639589,0.11671335200746966,1.0,1.0,0.7871148459383753,0.580765639589169,0.17647058823529413,0.6517273576097106,0.673202614379085,0.3678804855275444
0.9153297682709447,0.8778966131907309,0.6443850267379679,0.6479500891265597,0.5641711229946524,0.6443850267379679,0.0,0.43672014260249553,0.2967914438502674,0.5900178253119429,0.8484848484848485,0.5258467023172906,0.357397504456328,0.6443850267379679,0.553475935828877,0.44563279857397503,0.4536541889483066,0.5231729055258467,0.5071301247771836,0.13279857397504458,0.46167557932263814,0.0,0.3324420677361854,0.8074866310160428,0.32887700534759357,0.0,1.0,[0.56149733],0.4875222816399287,0.5071301247771836,1.0,0.41354723707664887,0.4946524064171123,0.9545454545454546,0.5258467023172906,0.31194295900178254,0.6595365418894831,0.35472370766488415,1.0,0.4295900178253119,0.7798573975044564,0.4732620320855615,0.31016042780748665,0.11586452762923351,1.0,1.0,0.7843137254901961,0.5837789661319073,0.17290552584670232,0.6559714795008913,0.6737967914438503,0.36541889483065954
0.9147485080988917,0.8780903665814151,0.6470588235294118,0.6632566069906224,0.5652173913043478,0.6479113384484229,0.0,0.4381926683716965,0.29241261722080136,0.5933503836317136,0.8465473145780051,0.526001705029838,0.37169650468883203,0.6479113384484229,0.5541346973572038,0.4458653026427962,0.44075021312872975,0.5225916453537937,0.5123614663256607,0.13469735720375106,0.46035805626598464,0.0,0.329923273657289,0.8047740835464621,0.3290707587382779,0.0,1.0,[0.55754476],0.4816709292412617,0.5089514066496164,1.0,0.41261722080136404,0.49445865302642794,0.9565217391304348,0.526001705029838,0.3103154305200341,0.659846547314578,0.3393009377664109,1.0,0.42710997442455245,0.7809036658141517,0.4731457800511509,0.3111679454390452,0.11508951406649616,1.0,1.0,0.782608695652174,0.5856777493606138,0.16965046888320545,0.658994032395567,0.6734867860187553,0.3631713554987212
0.9133986928104575,0.8782679738562091,0.6462418300653595,0.6772875816993464,0.5661764705882353,0.6511437908496732,0.0,0.4395424836601307,0.2883986928104575,0.5964052287581699,0.8447712418300654,0.5261437908496732,0.38480392156862747,0.6511437908496732,0.5580065359477124,0.44689542483660133,0.45098039215686275,0.5261437908496732,0.5171568627450981,0.136437908496732,0.45669934640522875,0.0,0.3276143790849673,0.8031045751633987,0.3292483660130719,0.0,1.0,[0.55637255],0.4852941176470588,0.5049019607843137,1.0,0.4125816993464052,0.494281045751634,0.9583333333333334,0.5261437908496732,0.30637254901960786,0.6576797385620915,0.35294117647058826,1.0,0.4272875816993464,0.7818627450980392,0.4730392156862745,0.31209150326797386,0.11437908496732026,1.0,1.0,0.7810457516339869,0.5874183006535948,0.16666666666666666,0.6617647058823529,0.6772875816993464,0.3611111111111111
0.9145098039215687,0.8784313725490196,0.647843137254902,0.6901960784313725,0.5654901960784313,0.6533333333333333,0.0,0.4407843137254902,0.2847058823529412,0.5992156862745098,0.8423529411764706,0.5262745098039215,0.3968627450980392,0.6533333333333333,0.5576470588235294,0.44784313725490194,0.4392156862745098,0.5262745098039215,0.5192156862745098,0.1380392156862745,0.45098039215686275,0.0,0.3254901960784314,0.8031372549019608,0.32941176470588235,0.0,1.0,[0.55372549],0.48705882352941177,0.5011764705882353,1.0,0.41490196078431374,0.49411764705882355,0.96,0.5262745098039215,0.3050980392156863,0.6588235294117647,0.3388235294117647,1.0,0.42901960784313725,0.7827450980392157,0.47294117647058825,0.312156862745098,0.11372549019607843,1.0,1.0,0.779607843137255,0.5890196078431372,0.16392156862745097,0.6643137254901961,0.676078431372549,0.36
0.9155354449472096,0.8785822021116139,0.6478129713423831,0.7021116138763197,0.5656108597285068,0.6553544494720965,0.0,0.4419306184012066,0.2812971342383107,0.6018099547511312,0.8401206636500754,0.526395173453997,0.3891402714932127,0.6553544494720965,0.557315233785822,0.44871794871794873,0.44871794871794873,0.5279034690799397,0.5203619909502263,0.13951734539969834,0.4502262443438914,0.0,0.3235294117647059,0.8054298642533937,0.3295625942684766,0.0,1.0,[0.55731523],0.4819004524886878,0.5,1.0,0.416289592760181,0.4939668174962293,0.9615384615384616,0.526395173453997,0.30165912518853694,0.6606334841628959,0.3514328808446455,1.0,0.4291101055806938,0.7835595776772247,0.47285067873303166,0.31221719457013575,0.11312217194570136,1.0,1.0,0.7782805429864253,0.5904977375565611,0.16138763197586728,0.6666666666666666,0.6757164404223228,0.358974358974359
0.9164851125635439,0.878721859114016,0.6470588235294118,0.7131445170660857,0.5642701525054467,0.6572258533042846,0.0,0.4429920116194626,0.27814088598402326,0.6042120551924474,0.8387799564270153,0.5265068990559186,0.4001452432824982,0.6572258533042846,0.5541031227305737,0.44880174291938996,0.45751633986928103,0.5272331154684096,0.523602033405955,0.14161220043572983,0.4495279593318809,0.0,0.32171387073347857,0.8046477850399419,0.3289760348583878,0.0,1.0,[0.5577342],0.477124183006536,0.5010893246187363,1.0,0.41466957153231665,0.49382716049382713,0.9629629629629629,0.5265068990559186,0.2970225127087872,0.6594045025417574,0.3384168482207698,1.0,0.4226579520697168,0.7843137254901961,0.47276688453159044,0.31082062454611475,0.11256354393609296,1.0,1.0,0.7770515613652869,0.5911401597676107,0.15904139433551198,0.6688453159041394,0.6739288307915758,0.35802469135802467
0.9159663865546218,0.8788515406162465,0.6477591036414566,0.7233893557422969,0.5651260504201681,0.6589635854341737,0.0,0.44397759103641454,0.27521008403361347,0.6057422969187675,0.8375350140056023,0.5266106442577031,0.4103641456582633,0.6589635854341737,0.5546218487394958,0.4488795518207283,0.4474789915966387,0.5266106442577031,0.5259103641456583,0.14355742296918766,0.4481792717086835,0.0,0.32002801120448177,0.8046218487394958,0.3291316526610644,0.0,1.0,[0.56162465],0.4740896358543417,0.5042016806722689,1.0,0.4103641456582633,0.49369747899159666,0.9642857142857143,0.5266106442577031,0.32212885154061627,0.6421568627450981,0.3494397759103641,1.0,0.42436974789915966,0.7850140056022409,0.4726890756302521,0.31022408963585435,0.11204481792717087,1.0,1.0,0.7759103641456583,0.5910364145658263,0.1568627450980392,0.6701680672268907,0.677170868347339,0.35714285714285715
0.9154834347532116,0.8789722785665991,0.6470588235294118,0.7329276538201488,0.565922920892495,0.6605814739688979,0.0,0.444895199459094,0.2724814063556457,0.6078431372549019,0.8356997971602435,0.5267072346179851,0.40229885057471265,0.6605814739688979,0.5564570655848546,0.4496281271129141,0.4557133198106829,0.5212981744421906,0.5267072346179851,0.145368492224476,0.4462474645030426,0.0,0.3184584178498986,0.8059499661933739,0.3292765382014875,0.0,1.0,[0.55780933],0.47802569303583503,0.5010141987829615,1.0,0.40973630831643004,0.4942528735632184,0.9655172413793104,0.5267072346179851,0.3198106828938472,0.6463826910074375,0.3603786342123056,1.0,0.42123056118999325,0.7856659905341447,0.4726166328600406,0.3110209601081812,0.11156186612576065,1.0,1.0,0.7748478701825557,0.5916159567275185,0.1548343475321163,0.6720757268424611,0.6747802569303584,0.3563218390804598
0.9137254901960784,0.8790849673202614,0.6457516339869281,0.7418300653594772,0.5647058823529412,0.6620915032679738,0.0,0.44575163398692813,0.2699346405228758,0.6098039215686275,0.8339869281045752,0.526797385620915,0.39477124183006534,0.6620915032679738,0.5549019607843138,0.44901960784313727,0.44640522875816996,0.5209150326797386,0.5248366013071896,0.14705882352941177,0.4444444444444444,0.0,0.31699346405228757,0.8091503267973856,0.32941176470588235,0.0,1.0,[0.55882353],0.4745098039215686,0.5045751633986928,1.0,0.40980392156862744,0.49411764705882355,0.9666666666666667,0.526797385620915,0.3156862745098039,0.6503267973856209,0.3483660130718954,1.0,0.42026143790849674,0.7862745098039216,0.4725490196078431,0.3084967320261438,0.1111111111111111,1.0,1.0,0.7738562091503268,0.592156862745098,0.15294117647058825,0.6738562091503268,0.6712418300653594,0.35555555555555557
0.9139784946236559,0.879190385831752,0.6445287792536369,0.7216951296647691,0.5648323845667299,0.6635041113219481,0.0,0.4465528146742568,0.2675521821631879,0.6116382036685643,0.8330170777988615,0.5268817204301075,0.3972169512966477,0.6635041113219481,0.5553447185325743,0.4484503478810879,0.4541429475015813,0.5256166982922201,0.5262492093611638,0.14864010120177104,0.4414927261227071,0.0,0.31562302340290954,0.8051865907653384,0.3295382669196711,0.0,1.0,[0.5597723],0.4737507906388362,0.5079063883617964,1.0,0.4079696394686907,0.4939911448450348,0.967741935483871,0.5268817204301075,0.3118279569892473,0.6502213788741303,0.3586337760910816,1.0,0.4206198608475648,0.7868437697659709,0.47248576850094876,0.3092979127134725,0.11068943706514864,1.0,1.0,0.7729285262492094,0.592662871600253,0.15117014547754587,0.6755218216318786,0.6698292220113852,0.35420619860847563
0.914828431372549,0.8786764705882353,0.6433823529411765,0.7022058823529411,0.5643382352941176,0.6654411764705882,0.0,0.44730392156862747,0.2653186274509804,0.6133578431372549,0.8321078431372549,0.5269607843137255,0.40625,0.6654411764705882,0.5557598039215687,0.4485294117647059,0.44485294117647056,0.5238970588235294,0.5281862745098039,0.15012254901960784,0.44056372549019607,0.0,0.31433823529411764,0.8045343137254902,0.32965686274509803,0.0,1.0,[0.55759804],0.4742647058823529,0.5091911764705882,1.0,0.40808823529411764,0.49387254901960786,0.96875,0.5269607843137255,0.3082107843137255,0.6507352941176471,0.3474264705882353,1.0,0.41973039215686275,0.7873774509803921,0.4724264705882353,0.31066176470588236,0.11029411764705882,1.0,1.0,0.7720588235294118,0.5931372549019608,0.14950980392156862,0.6770833333333334,0.6703431372549019,0.35294117647058826
